,name,duration_ms,explicit,popularity,artists,album_name,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
1434,Roxinho,-0.3701215467221442,0,0.52,Vitor Fernandes;Tarcísio do Acordeon,Roxinho,0.642,5,0.5979891148661682,0.0,0.0346,0.547,0.000136,0.168,0.887,1.0527111772816273,4.0,7
1435,Jumping Stairs,-1.265213628009621,0,0.29,Casper Loe,Jumping Stairs,0.682,2,-0.4356537928054807,0.0,0.0499,0.232,0.885,0.118,0.297,0.856644628796632,4.0,18
1436,Mark of Cain,0.5618354905895685,0,0.22,Therion,Crowning of Atlantis,0.567,2,0.6926714074284201,1.0,0.0322,3.83e-05,0.47,0.276,0.465,-0.12745610378138572,4.0,1
1437,Shout Hosanna - Live,-0.0095957675607015,0,0.46,Passion;Kristian Stanfill,Passion: Even So Come (Live),0.451,9,0.9514585215517476,1.0,0.0571,0.0378,0.0,0.901,0.381,-0.9144090385261441,4.0,7
1438,Voodoo People - Wonder Remix,0.5304254922586562,0,0.13,The Prodigy;Wonder,Voodoo People / Out of Space,0.778,1,0.0494674941742543,1.0,0.0593,0.13,0.0023,0.165,0.586,0.5238491854540339,4.0,4
1439,ラブリースマイリーベイビー,0.503052944693591,0,0.25,Shiritsu Ebisu Chugaku,「中辛」〜エビ中のワクワクベスト〜,0.456,7,1.2097437860678548,1.0,0.0858,0.0234,0.00481,0.31,0.474,1.1846891280332261,4.0,14
1440,Supersaw - Hard Mix,1.475560456040979,0,0.23,DJ Furax,Best of 20 Years of Music,0.663,9,0.7167601885749999,0.0,0.0409,1.89e-05,0.912,0.171,0.231,0.5934095601922766,4.0,13
1441,Si Tu Te Vas,-0.5066030240635282,0,0.61,Khaled,Si Tu Te Vas,0.88,5,-0.2529805357772494,0.0,0.134,0.465,0.0,0.0781,0.589,-0.8151634544083213,4.0,17
1442,Code Black,0.0365954064553459,0,0.05,Ben Lukas Boysen;Paul Emmerich,The Lazarus Project (Original Score),0.518,0,-1.637416318895969,0.0,0.0441,0.129,0.808,0.108,0.116,-0.12876670905200754,4.0,9
1443,"Deva Deva (From ""Brahmastra (Kannada)"")",0.3239973799786859,0,0.37,Pritam;Sanjith Hegde;Arijit Singh;Jonita Gandhi,"Deva Deva [From ""Brahmastra (Kannada)""]",0.56,0,0.2323080344048922,1.0,0.0377,0.645,0.00143,0.135,0.506,-0.3879716664492002,4.0,10
1444,Soul Makossa,0.2127670777660745,0,0.0,Manu Dibango,Afrodance Anthems,0.817,0,0.0919574275855827,1.0,0.0752,0.0563,0.229,0.0687,0.921,-0.24475527550202164,4.0,0
1445,Dream & Reality,-0.1279527080500745,0,0.24,Area 11,All the Lights in the Sky,0.478,4,0.8500849008932237,1.0,0.112,0.014,0.0,0.272,0.611,1.7736751366505872,4.0,11
1446,Dystopi,-0.0220698285224955,0,0.1,Khold,Svartsyn,0.398,2,-0.7268938481957284,1.0,0.0384,4.59e-06,0.00219,0.101,0.25,-0.9465516327881395,4.0,1
1447,Se Me Olvidó,-0.1948199313875909,1,0.35,Cyclo,Amor y Muerte,0.848,6,-0.0626122514383051,0.0,0.0774,0.135,0.0,0.0956,0.1,-0.06457981592331306,4.0,17
1448,Good L_ck (Yo_'re F_cked),-0.2746304593594453,1,0.56,Celldweller,End of an Empire (Deluxe Edition),0.376,2,1.1438342043195735,1.0,0.119,8.09e-06,0.324,0.0241,0.559,1.7698088511022525,4.0,11
1449,Eu Sem Você,0.0820240595035095,0,0.4,Silvanno Salles,Volume 16,0.688,6,0.7676142821066687,1.0,0.0346,0.468,0.0,0.206,0.713,0.4942622714697508,4.0,7
1450,"Vem, Eu Mostrarei",-0.2906825033243871,0,0.44,Karen Keldani;Fabio Keldani,Minha Fé,0.252,1,-0.3130352054412924,1.0,0.0304,0.883,0.0,0.121,0.163,-1.773052081573906,5.0,3
1451,Face Value,0.0382377593092498,0,0.26,Prong,Rude Awakening,0.664,8,0.5151839296747999,1.0,0.0505,0.000331,0.774,0.18,0.51,-0.22611191552742885,4.0,11
1452,The Dark Blue River (feat. Nima Alizade),-1.0146570586908277,0,0.0,Asef Akbari;Nima Alizade,Wet And Warm,0.203,8,-1.7416337539954088,0.0,0.0416,0.948,0.956,0.369,0.0554,-0.2567145485964439,4.0,12
1453,My Life Is Music - Jonas Blue Remix,-0.4725535300745561,0,0.31,Felix Da Housecat;The Visionary;Jonas Blue,My Life Is Music (Jonas Blue Remix),0.723,10,0.5881194059241669,0.0,0.0367,0.00191,0.11,0.611,0.273,0.003145711436059965,4.0,5
1454,Kahe Chhod Ke Hathava Mayariya,1.230654362612403,0,0.0,Piyush Mishra,Kahe Chhod Ke Hathava Mayariya,0.572,6,0.4420811702230259,0.0,0.0371,0.515,0.0,0.221,0.807,-0.4073358593226351,1.0,10
1455,Shi No Barado,0.7281530447768736,0,0.25,Area 11;Beckii Cruel,All the Lights in the Sky,0.59,2,0.8952513655430611,0.0,0.0384,0.233,0.0,0.204,0.457,-0.09596881215470107,4.0,11
1456,Descendência,0.9149706819084436,0,0.5,Pedro Henrique,Descendência,0.525,11,0.610368071844272,1.0,0.0443,0.0727,0.0,0.314,0.503,-0.1310275031438295,4.0,3
1457,I Think I Need a New Heart,-0.8904736759340337,0,0.5,The Magnetic Fields,69 Love Songs,0.62,2,0.383532049380644,1.0,0.0464,0.703,0.0427,0.201,0.912,1.1649645187103705,4.0,19
1458,ネオンライトセンセーション,-0.4598155195469561,0,0.23,夜光性アミューズ,夜光性イントロデュース,0.61,0,0.7000318683343195,1.0,0.0656,0.0306,5.84e-06,0.181,0.718,1.5135199904321934,4.0,14
1459,年少有為,0.3453284152597474,0,0.65,Ronghao Li,耳朵,0.518,10,0.0673667968317823,1.0,0.0277,0.322,3.13e-06,0.117,0.289,0.26208854777912843,4.0,15
1460,Madness,1.429027125180368,0,0.01,Mlelm,Madness,0.267,1,-0.6987902701913853,0.0,0.034,0.0684,0.826,0.147,0.0387,-1.119977475223147,4.0,12
1461,Higher Level,-0.6512864897645871,0,0.21,Elephant Man,Monsters Of Dancehall (The Energy God),0.601,1,0.6769467864021804,1.0,0.316,0.245,0.0,0.174,0.772,-0.8035318326315541,4.0,13
1462,Kriegspiel,-0.0833745591583969,0,0.06,Adam Johnson,Chigliak,0.624,2,0.1023289861348045,1.0,0.0398,0.000746,0.477,0.109,0.293,-0.3881354921080282,4.0,9
1463,Act 7 - Objectivity of Oblivion,1.780236462259844,1,0.0,Azooma,The Act of Eye,0.283,0,0.4251855667799386,1.0,0.145,0.00973,0.391,0.234,0.203,1.5794762006762264,3.0,12
1464,John (Met Z`n Accordeon),-0.8215241837996033,0,0.2,PartyfrieX,Partyfreak,0.674,7,0.866144088324277,0.0,0.0413,0.186,3.97e-05,0.301,0.969,0.8520575103494558,4.0,8
1465,Mazaak,-0.3105569280385934,0,0.67,Anuv Jain,Mazaak,0.534,2,-0.4045391171578149,1.0,0.0295,0.795,1.51e-06,0.114,0.244,0.723421603037943,4.0,10
1466,Roll Over Baby (feat. Ashley Slater),1.541381657025116,0,0.15,A.Skillz;Krafty Kuts;Ashley Slater,Tricka Technology,0.814,10,0.3243137957286351,1.0,0.139,0.0179,0.168,0.0889,0.879,-0.9134588497049436,4.0,4
1467,Echoes,0.857273262005224,0,0.29,Rival Consoles,Now Is,0.647,10,-0.6333825380503245,0.0,0.0453,0.0232,0.381,0.0528,0.171,-0.0938063134581753,4.0,9
1468,LMIRL,-0.9175040666545357,0,0.3,Phive O,LMIRL,0.69,5,-0.8737684999089034,0.0,0.047,0.827,0.849,0.141,0.237,1.1846891280332261,3.0,18
1469,Reverend,0.875837714800245,0,0.31,Greensky Bluegrass,All Access: Volume One,0.45,11,0.1197264391851124,0.0,0.0284,0.26,0.000387,0.82,0.62,-0.3545184669165835,4.0,2
1470,Turn Me Out - Dylan Rhymes Remix,1.761408059899017,0,0.14,Meat Katie;Christian J;Dylan Rhymes,Remixed,0.728,6,0.7425218017456481,1.0,0.103,0.000847,0.636,0.0873,0.684,0.26457869779330934,4.0,4
1471,El Clásico,1.2517507760571922,0,0.3,Porta;Eude,Algo Ha Cambiado,0.592,7,0.8940803831262135,1.0,0.338,0.333,0.0,0.177,0.96,1.971838653568578,3.0,17
1472,Tune Jo Na Kaha,0.6476679790257373,0,0.7,Pritam;Mohit Chauhan;Sandeep Shrivastava;Pankaj Awasthi,New York,0.314,5,-0.5865432413764191,0.0,0.0838,0.779,0.00539,0.34,0.312,-1.4711869226179783,4.0,10
1473,Those Melancholy,-0.7878070707453498,0,0.15,Justnormal,Effervescence,0.705,3,0.1526812300592529,1.0,0.169,0.838,0.625,0.518,0.104,1.512111089766275,4.0,18
1474,A Love of My Own,1.0424974258321134,0,0.07,Fingers Inc.,Another Side,0.706,0,0.7169274717774068,1.0,0.11,0.124,0.0,0.0775,0.619,0.19888460860340024,4.0,5
1475,A Ilha - Ao Vivo,0.4236627808450572,0,0.48,Armandinho,Acústico (Ao Vivo),0.649,4,0.1608781069771865,0.0,0.0284,0.221,0.0,0.909,0.928,-1.1112291850417477,4.0,3
1476,The Wonderful Thing About Tigers,-1.8714373492970575,0,0.15,Billboard Baby Lullabies,Lullaby Renditions of Winnie the Pooh,0.523,5,-1.1977960629708848,0.0,0.0478,0.994,0.904,0.0973,0.399,-1.8468063931781378,4.0,6
1477,Delusional Primacy (Part I),0.0620714275105459,0,0.0,Connate Exasperation,Delusional Primacy,0.342,11,0.7522242274852428,0.0,0.149,4.06e-06,0.911,0.171,0.241,0.26811733202398785,4.0,12
1478,Noche de Verano,-0.4837371709368541,0,0.25,Cyclo;Zarcort,Happy Piscis,0.73,3,0.7684506981187028,1.0,0.101,0.542,0.0,0.557,0.384,0.13505813192412655,4.0,17
1479,Bath Time,0.141862403662711,0,0.16,Orbital,Blue Album,0.671,1,-0.086701032584885,1.0,0.0256,0.186,0.252,0.0835,0.479,-0.3237192430569748,4.0,4
1480,Loving Every Minute,-0.336775918241988,1,0.21,Vybz Kartel,Loving Every Minute,0.722,1,0.2747979678162208,0.0,0.407,0.352,0.0,0.0618,0.942,-0.9908500909351508,4.0,13
1481,The Harder They Come - Live,5.071785306958934,0,0.26,Jerry Garcia Band;Jerry Garcia,"After Midnight: Kean College, 2/28/80",0.58,0,-0.6688465769605672,1.0,0.0648,0.167,0.0754,0.793,0.421,-0.03532055325668512,4.0,2
1482,Yuletide Pods,-1.1048887065570965,0,0.06,Jobii,A Jobii Christmas,0.63,7,0.5292357186769714,1.0,0.0289,0.0157,0.868,0.128,0.573,-1.6018215029671898,4.0,18
1483,我以為你不會出現 (UAG安全感形象曲),0.999991769827505,0,0.47,告五人,我以為你不會出現,0.433,10,0.0208620665626904,0.0,0.0328,0.482,1.17e-05,0.11,0.108,1.183476818157901,4.0,15
1484,Cara E' Pasmao',-0.4054614608106123,0,0.19,Los Amigos Invisibles,El Paradise,0.715,5,0.826665252556271,0.0,0.0316,0.0155,0.0779,0.158,0.898,-0.6843650484002823,4.0,0
1485,Buniyaad,0.1190552059951049,0,0.43,The Yellow Diary,Izafa,0.476,6,-0.0948979095028187,0.0,0.0302,0.733,0.123,0.0504,0.152,0.2011126375634574,4.0,10
1486,DA FUNK,-0.3358569827165894,0,0.23,DA PUMP,DA POP COLORS,0.753,5,0.8612928754544797,0.0,0.105,0.0461,0.0,0.412,0.868,-0.12883223931553847,4.0,13
1487,Jesús De Chamberí,2.16247453718629,0,0.29,Mägo de Oz,Folktergeist,0.238,11,0.6332858705740042,0.0,0.125,0.00183,0.00349,0.958,0.291,-0.7236176762554,4.0,17
1488,Immortal Rites,-0.0029481488663285,0,0.49,Morbid Angel,Altars of Madness,0.19,1,0.1802829584563758,1.0,0.056,8.08e-06,0.107,0.363,0.36,-0.8344948821499899,3.0,1
1489,Lies & Money,-0.2697425044371123,0,0.32,Wood & Wire,North of Despair,0.639,2,-0.1201576730662462,1.0,0.0299,0.502,1.48e-05,0.159,0.748,-0.3352525694384453,4.0,2
1490,We Stay Together (Part One),1.488591743863919,0,0.17,Andy Stott,We Stay Together,0.711,1,-1.46143438996401,0.0,0.0912,0.287,0.888,0.092,0.0798,-0.944520194618676,4.0,19
1491,Nord Marathon,-1.207027412614168,0,0.21,Kettel,Ibb & Obb (Original Soundtrack),0.607,9,-0.5228083412594263,0.0,0.0355,0.856,0.913,0.109,0.37,-0.7822017318521872,4.0,9
1492,Put Your Hands Up,-0.0954575837264042,0,0.22,G-Town Madness,Happy Hardcore Top 100,0.792,10,0.5434547908815499,0.0,0.19,0.0205,0.294,0.211,0.408,1.0493363687097772,4.0,8
1493,味道,-0.063431703075278,0,0.54,Winnie Hsin,味道,0.564,10,-0.9237861774285384,0.0,0.0322,0.669,3.42e-05,0.119,0.0784,-1.1816086880741292,4.0,15
1494,"Summer Rain Sleep Relaxation Sounds, Pt. 2",-0.9861505055837811,0,0.37,Sleepy Times;Sample Rain Library;Nature Recordings,Rain (Sleep & Mindfulness),0.188,1,-4.581767964458146,1.0,0.0493,0.734,0.987,0.994,0.0028,-1.93658285421572,4.0,16
1495,Kiss & Tell,-0.3593191663437881,0,0.2,Ryuji Imaichi,ZONE OF GOLD,0.609,6,0.6478395091833963,0.0,0.0382,0.331,0.0,0.17,0.675,-1.1126708508394314,4.0,13
1496,El Incomprendido,0.2319278610616201,1,0.67,Farruko;Victor Cardenas;Dj Adoni,El Incomprendido,0.754,11,0.9507893887421204,1.0,0.135,0.113,0.0,0.466,0.541,0.13518919245118935,4.0,17
1497,Two Dots,0.3381626733436071,0,0.41,Lusine,A Certain Distance,0.709,7,0.0790766210002587,0.0,0.0328,0.608,0.711,0.133,0.608,-0.12807864128493116,4.0,9
1498,Father Of Lights,0.2783047773647163,0,0.32,Chris Tomlin,Always,0.541,9,0.443754002247094,1.0,0.0288,0.452,0.0,0.112,0.386,-1.6024440404707347,4.0,15
1499,OG!,-1.4541819653070174,1,0.58,JPEGMAFIA,LP!,0.729,8,0.7147527901461184,1.0,0.105,0.00463,1.27e-06,0.471,0.35,-1.0262036681101694,3.0,11
1500,"Mehrama (From ""Love Aaj Kal"")",0.0546808396679783,0,0.54,Pritam;Darshan Raval;Antara Mitra,"Mehrama (From ""Love Aaj Kal"")",0.549,7,0.0078139767749597,1.0,0.0342,0.861,0.00838,0.0953,0.36,-0.5225052974785109,4.0,10
1501,Plastic Hair Dryer - Stationary,-1.630470947535882,0,0.24,Deep Sleep Hair Dryers;Hair Dryers for Background Noise;Hair Dryer Collection,Hair Dryer Collection for Background Noise,0.0,3,0.1197264391851124,1.0,0.0,0.974,0.999,0.983,0.0,-1.453456928802524,3.0,16
1502,Teri Ore,0.9367514090423598,0,0.66,Pritam;Rahat Fateh Ali Khan;Shreya Ghoshal,Singh Is Kinng,0.467,2,0.7018719835607944,1.0,0.0948,0.168,0.0,0.253,0.695,-1.3282654178566897,4.0,10
1503,New Found Love,-0.2540130654970444,0,0.33,Popcaan,New Found Love,0.748,9,0.4012640688357655,1.0,0.0682,0.0552,7.14e-06,0.248,0.418,-1.3062144841784806,4.0,13
1504,Primaveras En El Pelo,-0.1939009958621923,0,0.58,El Arrebato;Miguel Poveda,Abrazos,0.776,9,0.586279290697692,1.0,0.352,0.192,0.0,0.0999,0.671,0.7873463751125128,4.0,17
1505,Sunrise - 2021 Edit,0.1816210290009682,0,0.0,Klubfiller;Rob Tissera;Steve Hill,"Cardio Workout, Vol. 8",0.562,11,0.8136171627685402,1.0,0.052,4.14e-05,0.174,0.131,0.55,0.8554650840530724,4.0,8
1506,Raggaxixe,-0.9483470622144572,0,0.0,Thiago França,A Espetacular Charanga do França,0.72,5,0.416319557052378,0.0,0.0814,0.28,0.276,0.0392,0.773,-0.9986481922953494,4.0,0
1507,Entercourse Of The New Age,1.3286578588051807,0,0.13,Glenn Underground,Atmosfear,0.694,7,-0.1676661025497788,1.0,0.0869,0.000211,0.739,0.108,0.313,0.12408181278267105,4.0,5
1508,Defected Presents House Masters - Derrick Carter Mixtape,0.6061496899154402,0,0.03,Derrick Carter,Defected Presents House Masters Derrick Carter Mixtape,0.785,6,0.3423803815885701,1.0,0.0694,0.00207,0.133,0.0933,0.53,0.0029818857772319447,3.0,5
1509,El Juego de las Verduras,-0.847068636223716,0,0.36,Elenco Junior Express;Diego Topa,Junior Express - Grandes Éxitos,0.682,4,0.6943442394524881,1.0,0.0459,0.0594,0.0,0.406,0.967,0.8532370550930152,4.0,17
1510,Same Girl,-0.6714932954135121,0,0.36,Randy Newman,Trouble in Paradise,0.322,2,-1.591915287841318,0.0,0.0375,0.978,0.00132,0.116,0.0993,-1.5288207893935646,3.0,6
1511,Una Lágrima Mas,-0.1600176923405795,0,0.27,Rosario,Rosario,0.637,4,1.1654137374300515,0.0,0.0333,0.25,0.0,0.319,0.786,-0.0916110496298843,4.0,17
1512,Wonky,1.270002399737184,0,0.19,Orbital;Lady Leshurr,Wonky,0.62,7,0.3447223464222654,1.0,0.045,0.0037,0.0566,0.0942,0.417,0.13518919245118935,4.0,4
1513,"Meu Vaqueiro, Meu Peão - Ao Vivo",-0.4051975112448063,0,0.57,Mastruz Com Leite,"Ao Vivo, Vol. 1",0.595,11,0.3172879012275492,0.0,0.0432,0.332,0.000247,0.45,0.95,-0.6258792881987921,4.0,7
1514,Eisenach,0.737537918227753,0,0.16,Ben Lukas Boysen;Sebastian Plano,Everything,0.181,0,-2.087909982977495,1.0,0.0441,0.661,0.923,0.105,0.0388,-1.6221358846618248,4.0,9
1515,Say Hello to the Undertaker,-0.1853079711087308,0,0.2,Winds of Plague,Resistance,0.304,4,1.0714005776774271,1.0,0.0786,9.28e-05,1.43e-05,0.336,0.253,2.007487116929486,4.0,1
1516,Brute Force,0.4193125009641808,0,0.17,Omar Santana,Oldschool Hardcore Volume II,0.431,6,0.0053047287388575,0.0,0.0434,1.61e-05,0.88,0.154,0.058,2.147459759831876,4.0,8
1517,Get Low (With Zedd),-0.3894876241244278,0,0.41,Zedd;Liam Payne,LP1,0.726,1,0.8950840823406544,1.0,0.0534,0.0269,3.86e-06,0.0519,0.545,-0.5207359803631717,4.0,19
1518,Stray Dogs And Alley Cats,-0.565522432697331,0,0.2,Lonesome River Band,Chronology (Vol. 3),0.673,5,0.1730897807528831,1.0,0.029,0.881,4.61e-06,0.118,0.57,-0.2589753426882663,4.0,2
1519,浪漫血液,0.2806412198175915,0,0.46,JJ Lin,新地球 - 人 (Special Edition),0.473,4,0.6811288664623506,1.0,0.0313,0.461,0.0,0.0986,0.22,0.39082275048593823,4.0,15
1520,Key Stone,-0.9317182395686802,1,0.22,Vybz Kartel,Key Stone,0.838,2,0.8985970295911972,1.0,0.228,0.573,0.0,0.58,0.8,-0.746454973095982,4.0,13
1521,Rio Grande,-0.125479402859374,0,0.47,Ikebe Shakedown,Stone by Stone,0.445,11,0.2282932375471288,0.0,0.0304,0.25,0.76,0.321,0.692,1.2678470324541682,4.0,0
1522,Electra Rex,-1.1246262685334771,1,0.39,Arca,KicK iii,0.556,1,-0.0308284429810122,0.0,0.381,0.00222,0.00512,0.203,0.468,-1.7192517352148875,4.0,19
1523,For So Long,0.6853638873867699,0,0.1,Mr. Fingers,Amnesia,0.771,1,-0.9682835092687484,1.0,0.0527,0.0183,0.925,0.0822,0.807,-0.1426263597888309,4.0,5
1524,Si Tú Te Vas,-0.7457706584132854,0,0.43,Chema Rivas,Si Tú Te Vas,0.723,8,0.563026925563146,1.0,0.191,0.048,0.0,0.16,0.683,-0.6884934550027406,4.0,17
1525,Sun Toh,-0.680399149282003,0,0.0,Ritviz,Mismatched: Season 1 (Music from the Netflix Original Series),0.639,0,-0.1280199835793659,1.0,0.0628,0.133,0.0231,0.098,0.569,0.3634311003299467,4.0,10
1526,movies,-0.8544983277056623,0,0.02,wavcrush,come pat a bowl,0.742,8,-0.1569599775957432,1.0,0.0659,0.297,0.924,0.117,0.173,-1.1760058505422215,4.0,18
1527,Doc & Dawg,-1.2338916128673103,0,0.33,Doc Watson;David Grisman,Doc & Dawg,0.579,2,-0.7125074927887431,1.0,0.0476,0.909,0.806,0.102,0.973,-0.2603842433541847,4.0,2
1528,Arson,-0.896114375914406,0,0.06,Ben Lukas Boysen;Paul Emmerich,The Lazarus Project (Original Score),0.172,4,-1.5532728680853458,0.0,0.0362,0.857,0.817,0.116,0.0704,-0.45749927605567775,4.0,9
1529,"Alive, it comes",3.266898175977603,0,0.0,Arash Pandi,Uumphff 0000001,0.267,7,-1.0285054621351983,1.0,0.0519,0.67,0.959,0.11,0.603,-1.1810189157023494,5.0,12
1530,Ruption,-0.5786319277990284,1,0.23,Rygin King,Ruption,0.656,1,0.7206077022303565,1.0,0.384,0.511,0.0,0.176,0.755,-1.071616140737209,4.0,13
1531,また逢う日まで,-0.633953801609994,0,0.18,Momoiro Clover Z,祝典,0.409,7,0.7602538212007695,1.0,0.074,0.133,1.87e-05,0.0849,0.83,2.2996865620145788,4.0,14
1532,Un Millón de Caricias,-0.3270000083973218,0,0.18,Fernando Corona;David Zepeda,Un Millón de Caricias,0.599,7,0.2115649173064484,1.0,0.0263,0.54,0.0,0.115,0.392,-1.471219687749744,4.0,9
1533,Pisadinha dos 600,-1.1388599932673111,0,0.52,Turma da Pisadinha;Anderson & Vei da Pisadinha,Pisadinha dos 600,0.648,10,0.7186003038014748,0.0,0.0482,0.328,0.426,0.0454,0.891,-1.0451419142706517,4.0,7
1534,En helt ny verden,-0.6669963768849656,0,0.21,Lasse Vermeli;Maria Haukaas Mittet,Aladdin (Originalt Norsk Soundtrack),0.347,7,0.1941674642561406,1.0,0.0328,0.428,0.0,0.163,0.172,-0.09695176610766733,4.0,6
1535,Pran,-0.2178421990717797,0,0.5,Ritviz,Dev,0.619,1,0.0265496954445219,1.0,0.0572,0.116,0.000121,0.19,0.61,-1.0804954914456704,4.0,10
1536,青春のラップタイム,0.4376130041933958,0,0.31,NMB48,てっぺんとったんで! (Type-N),0.353,0,0.9568115840287654,1.0,0.117,0.00487,0.062,0.358,0.477,1.6080801607075441,4.0,14
1537,behind the hill,-1.0931576147434967,0,0.37,kenshin kai,behind the hill,0.752,7,-0.1797104931230689,1.0,0.0572,0.332,0.864,0.167,0.688,1.8384518021510605,4.0,18
1538,Khamoshi,-0.5321083728482622,0,0.5,Ritviz;Karan Kanchan,Dev,0.714,11,0.1555250445001687,1.0,0.0434,0.00451,0.0001,0.42,0.619,-0.2930183145926632,4.0,10
1539,Titular Aboluta,-0.167730885208021,0,0.41,Aviões do Forró,"Aviões do Forró, Vol. 3",0.653,7,0.3557630377811145,1.0,0.053,0.581,0.0,0.181,0.964,1.9710850555379695,4.0,7
1540,Rindo à Toa / Xote da Alegria / Inquilina - Ao Vivo,0.439802807998601,0,0.39,Humberto & Ronaldo,Copo Sujo (Ao Vivo),0.58,7,0.6399771986702765,1.0,0.0343,0.745,0.0,0.443,0.82,-1.3548051745867777,4.0,7
1541,Little Miss Muffet - Original Mix,-1.859197910171536,0,0.19,Cameron's Bedtime Classics,Lullabies and Nursery Rhymes,0.467,6,-1.4518992474268222,0.0,0.0551,0.963,0.924,0.103,0.51,0.8134929502614144,3.0,6
1542,Are You Down,0.8802564260500341,0,0.2,Hard Creation,Oldschool Hardcore Volume II,0.623,10,0.6257581264656981,1.0,0.0605,0.00322,0.785,0.143,0.14,1.2807237292380256,4.0,8
1543,Phoenix Rises,0.4905397800924183,1,0.12,Confess,Revenge at All Costs,0.241,7,0.5372653123924981,1.0,0.0944,5.16e-05,0.535,0.353,0.301,-0.8957984436833171,4.0,12
1544,Conjuring the Dead,0.2922354488933656,0,0.42,Belphegor,Conjuring the Dead,0.462,0,0.6284346577042069,1.0,0.156,1.24e-05,0.603,0.0631,0.0418,0.034469177403916584,4.0,1
1545,East Bound and Down,-0.6497614478288193,0,0.23,The Po' Ramblin' Boys;Bronwyn Keith-Hynes;Jason Carter,East Bound and Down,0.669,7,0.1995205267331584,1.0,0.03,0.537,0.165,0.363,0.85,0.03584531293806935,4.0,2
1546,Five Little Monkeys - Jumping On the Bed,-1.406876337568678,0,0.44,Zouzounia,The Wheels on the Bus & More Nursery Rhymes,0.934,5,0.2836639775437815,1.0,0.0429,0.524,0.0123,0.0835,0.947,0.26746202938867764,4.0,6
1547,Hustling for Horns,1.11682366838111,0,0.08,Bad Boy Bill;Gettoblaster,Hustling for Horns,0.904,4,0.5752385993388429,0.0,0.0571,0.000133,0.65,0.093,0.31,0.004063135125494831,4.0,5
1548,The Whistle Song - Cinthie Extended Remix,1.4454506537194072,0,0.1,Frankie Knuckles;Eric Kupper;Director's Cut;CINTHIE,The Whistle Song (Cinthie Remix),0.744,7,0.3186261668468036,0.0,0.0529,0.00681,0.89,0.0532,0.845,0.0360419037286626,4.0,5
1549,Boga Canoero,0.1834393482320761,0,0.23,Ondatrópica,Baile Bucanero,0.648,5,-0.0214605836462312,0.0,0.105,0.549,9.98e-06,0.0417,0.959,-0.26189143941539933,4.0,0
1550,White Noise - BP 228 hz,-0.8320528387023088,0,0.37,Granular,Vision,0.0,11,-3.273947888041744,0.0,0.0,0.236,0.307,0.958,0.0,1.1527089111749256,4.0,16
1551,Rain Sound: Pouring,-1.0009707849082952,0,0.41,Rain Sounds XLE Library,A Collection of Soothing Night Rain,0.17,8,-1.3446707146840595,0.0,0.0679,1.01e-06,0.999,0.482,0.0394,-0.23695717414182296,3.0,16
1552,Darqcyde,0.9249518858598476,0,0.09,Ceephax Acid Crew,Box Steady,0.788,1,0.0543187070440516,1.0,0.0717,0.000107,0.835,0.0453,0.485,0.23299311077132806,4.0,9
1553,Plainsong,-1.405468606551046,0,0.0,Ata Ebtekar,Persian Electronic Music Yesterday And Today1966-2006,0.237,5,1.342733931981265,1.0,0.0656,0.52,0.256,0.0911,0.245,1.5702036683865788,4.0,12
1554,Galahad,0.5362519345260772,0,0.13,Ceephax Acid Crew,Box Steady,0.66,7,0.2873442079967312,0.0,0.0411,0.0391,0.811,0.372,0.664,0.39727748144374986,4.0,9
1555,跳べ,1.5209206777202298,0,0.3,Mr.Children,I LOVE U,0.536,7,0.5961489996396936,1.0,0.0415,0.0136,5.96e-06,0.333,0.697,0.3305676731691088,4.0,14
1556,Piseiro Estourou - Ao Vivo,-0.8833079340178934,0,0.4,Os Barões Da Pisadinha,Conquistas - EP 1 (Ao Vivo),0.643,10,1.0784264721785128,1.0,0.0822,0.557,1.44e-06,0.908,0.774,1.5770843460573425,3.0,7
1557,It's A Groove Thang - Saison Remix,-0.2973301220187601,0,0.04,Mike Dunn;Saison,Defected Presents Most Rated Ibiza 2022,0.626,10,-0.0908831126450552,1.0,0.0749,0.12,0.325,0.367,0.301,0.001474689716017322,4.0,5
1558,"What'd I Say, Pt. 1 & 2",0.6181447312948455,0,0.63,Ray Charles,What'd I Say,0.54,4,0.5744021833268088,1.0,0.0508,0.808,0.0,0.162,0.794,-1.163424039944254,4.0,2
1559,ポニーテールをほどいた君を見た,0.0579166658265628,0,0.17,STU48,花は誰のもの? Special Edition,0.553,4,1.1729414815383576,0.0,0.0391,0.0611,0.0,0.282,0.802,1.0520886397780818,4.0,14
1560,Inquisition,0.6580597711906173,1,0.0,Tension Prophecy,Death Metal From Iran,0.161,2,0.5817626442327083,1.0,0.116,0.00217,0.893,0.146,0.193,-1.1080182021287248,4.0,12
1561,Midnight Flyer,-1.2069492053354107,0,0.26,The Osborne Brothers;Mac Wiseman,The Essential Osborne Brothers Collection,0.54,11,0.3882159790480347,1.0,0.0283,0.727,0.00575,0.105,0.888,0.44793237515327566,4.0,2
1562,FELO DE SE,1.200133972077355,0,0.2,Avhath,FELO DE SE / HALLOWED GROUND,0.273,10,0.4773779259308619,0.0,0.185,7.5e-05,0.937,0.309,0.0369,0.6249296169507275,4.0,1
